cell_K,cell_lambda,seed,window,method,n_pairs,n_positives,p_at_50,p_at_100,p_at_250
100,12.0,127,4,Random,1484,3,0.0,0.0,0.0
100,12.0,127,5,HygienePrio-full,1397,4,0.08,0.04,0.016
100,12.0,127,5,EPSS-only,1397,4,0.08,0.04,0.016
100,12.0,127,5,HRS-only,1397,4,0.0,0.0,0.0
100,12.0,127,5,CVSS-only,1397,4,0.02,0.02,0.008
100,12.0,127,5,Random,1397,4,0.0,0.0,0.0
100,12.0,127,6,HygienePrio-full,1311,2,0.04,0.02,0.008
100,12.0,127,6,EPSS-only,1311,2,0.04,0.02,0.008
100,12.0,127,6,HRS-only,1311,2,0.0,0.0,0.0
100,12.0,127,6,CVSS-only,1311,2,0.0,0.0,0.0
100,12.0,127,6,Random,1311,2,0.0,0.0,0.0
100,12.0,128,1,HygienePrio-full,1752,21,0.36,0.19,0.084
100,12.0,128,1,EPSS-only,1752,21,0.36,0.21,0.084
100,12.0,128,1,HRS-only,1752,21,0.06,0.04,0.028
100,12.0,128,1,CVSS-only,1752,21,0.06,0.04,0.028
100,12.0,128,1,Random,1752,21,0.04,0.03,0.032
100,12.0,128,2,HygienePrio-full,1658,2,0.02,0.02,0.008
100,12.0,128,2,EPSS-only,1658,2,0.04,0.02,0.008
100,12.0,128,2,HRS-only,1658,2,0.0,0.0,0.0
100,12.0,128,2,CVSS-only,1658,2,0.0,0.0,0.0
100,12.0,128,2,Random,1658,2,0.0,0.0,0.0
100,12.0,128,3,HygienePrio-full,1570,1,0.0,0.01,0.004
100,12.0,128,3,EPSS-only,1570,1,0.02,0.01,0.004
100,12.0,128,3,HRS-only,1570,1,0.0,0.0,0.0
100,12.0,128,3,CVSS-only,1570,1,0.0,0.0,0.0
100,12.0,128,3,Random,1570,1,0.0,0.0,0.0
100,12.0,128,4,HygienePrio-full,1478,1,0.02,0.01,0.004
100,12.0,128,4,EPSS-only,1478,1,0.02,0.01,0.004
100,12.0,128,4,HRS-only,1478,1,0.0,0.0,0.0
100,12.0,128,4,CVSS-only,1478,1,0.0,0.0,0.0
100,12.0,128,4,Random,1478,1,0.0,0.0,0.0
100,12.0,128,5,HygienePrio-full,1385,3,0.06,0.03,0.012
100,12.0,128,5,EPSS-only,1385,3,0.06,0.03,0.012
100,12.0,128,5,HRS-only,1385,3,0.0,0.0,0.0
100,12.0,128,5,CVSS-only,1385,3,0.0,0.0,0.0
100,12.0,128,5,Random,1385,3,0.02,0.01,0.008
100,12.0,128,6,HygienePrio-full,1298,1,0.02,0.01,0.004
100,12.0,128,6,EPSS-only,1298,1,0.02,0.01,0.004
100,12.0,128,6,HRS-only,1298,1,0.0,0.0,0.0
100,12.0,128,6,CVSS-only,1298,1,0.0,0.0,0.0
100,12.0,128,6,Random,1298,1,0.0,0.0,0.0
100,12.0,129,1,HygienePrio-full,1790,18,0.32,0.16,0.072
100,12.0,129,1,EPSS-only,1790,18,0.28,0.18,0.072
100,12.0,129,1,HRS-only,1790,18,0.0,0.04,0.032
100,12.0,129,1,CVSS-only,1790,18,0.0,0.01,0.008
100,12.0,129,1,Random,1790,18,0.0,0.0,0.008
100,12.0,129,2,HygienePrio-full,1703,6,0.12,0.06,0.024
100,12.0,129,2,EPSS-only,1703,6,0.12,0.06,0.024
100,12.0,129,2,HRS-only,1703,6,0.0,0.0,0.0
100,12.0,129,2,CVSS-only,1703,6,0.0,0.0,0.004
100,12.0,129,2,Random,1703,6,0.02,0.01,0.004
100,12.0,129,3,HygienePrio-full,1615,0,0.0,0.0,0.0
100,12.0,129,3,EPSS-only,1615,0,0.0,0.0,0.0
100,12.0,129,3,HRS-only,1615,0,0.0,0.0,0.0
100,12.0,129,3,CVSS-only,1615,0,0.0,0.0,0.0
100,12.0,129,3,Random,1615,0,0.0,0.0,0.0
100,12.0,129,4,HygienePrio-full,1528,1,0.02,0.01,0.004
100,12.0,129,4,EPSS-only,1528,1,0.02,0.01,0.004
100,12.0,129,4,HRS-only,1528,1,0.0,0.0,0.0
100,12.0,129,4,CVSS-only,1528,1,0.0,0.0,0.0
100,12.0,129,4,Random,1528,1,0.0,0.0,0.0
100,12.0,129,5,HygienePrio-full,1444,1,0.02,0.01,0.004
100,12.0,129,5,EPSS-only,1444,1,0.02,0.01,0.004
100,12.0,129,5,HRS-only,1444,1,0.0,0.0,0.004
100,12.0,129,5,CVSS-only,1444,1,0.0,0.0,0.004
100,12.0,129,5,Random,1444,1,0.0,0.0,0.004
100,12.0,129,6,HygienePrio-full,1355,3,0.06,0.03,0.012
100,12.0,129,6,EPSS-only,1355,3,0.06,0.03,0.012
100,12.0,129,6,HRS-only,1355,3,0.0,0.0,0.0
100,12.0,129,6,CVSS-only,1355,3,0.02,0.01,0.004
100,12.0,129,6,Random,1355,3,0.0,0.0,0.0
200,1.0,105,1,HygienePrio-full,1722,28,0.46,0.26,0.112
200,1.0,105,1,EPSS-only,1722,28,0.38,0.28,0.112
200,1.0,105,1,HRS-only,1722,28,0.02,0.02,0.036
200,1.0,105,1,CVSS-only,1722,28,0.04,0.03,0.028
200,1.0,105,1,Random,1722,28,0.06,0.03,0.02
200,1.0,105,2,HygienePrio-full,1524,1,0.0,0.01,0.004
200,1.0,105,2,EPSS-only,1524,1,0.02,0.01,0.004
200,1.0,105,2,HRS-only,1524,1,0.0,0.0,0.0
200,1.0,105,2,CVSS-only,1524,1,0.0,0.0,0.0
200,1.0,105,2,Random,1524,1,0.0,0.0,0.0
200,1.0,105,3,HygienePrio-full,1325,3,0.06,0.03,0.012
200,1.0,105,3,EPSS-only,1325,3,0.06,0.03,0.012
200,1.0,105,3,HRS-only,1325,3,0.0,0.0,0.004
200,1.0,105,3,CVSS-only,1325,3,0.0,0.0,0.004
200,1.0,105,3,Random,1325,3,0.0,0.0,0.0
200,1.0,105,4,HygienePrio-full,1128,0,0.0,0.0,0.0
200,1.0,105,4,EPSS-only,1128,0,0.0,0.0,0.0
200,1.0,105,4,HRS-only,1128,0,0.0,0.0,0.0
200,1.0,105,4,CVSS-only,1128,0,0.0,0.0,0.0
200,1.0,105,4,Random,1128,0,0.0,0.0,0.0
200,1.0,105,5,HygienePrio-full,929,0,0.0,0.0,0.0
200,1.0,105,5,EPSS-only,929,0,0.0,0.0,0.0
200,1.0,105,5,HRS-only,929,0,0.0,0.0,0.0
200,1.0,105,5,CVSS-only,929,0,0.0,0.0,0.0
200,1.0,105,5,Random,929,0,0.0,0.0,0.0
200,1.0,105,6,HygienePrio-full,729,0,0.0,0.0,0.0
200,1.0,105,6,EPSS-only,729,0,0.0,0.0,0.0
200,1.0,105,6,HRS-only,729,0,0.0,0.0,0.0
200,1.0,105,6,CVSS-only,729,0,0.0,0.0,0.0
200,1.0,105,6,Random,729,0,0.0,0.0,0.0
200,1.0,106,1,HygienePrio-full,1742,25,0.42,0.25,0.1
200,1.0,106,1,EPSS-only,1742,25,0.38,0.25,0.1
200,1.0,106,1,HRS-only,1742,25,0.06,0.07,0.064
200,1.0,106,1,CVSS-only,1742,25,0.0,0.0,0.016
200,1.0,106,1,Random,1742,25,0.0,0.01,0.016
200,1.0,106,2,HygienePrio-full,1543,1,0.0,0.01,0.004
200,1.0,106,2,EPSS-only,1543,1,0.02,0.01,0.004
200,1.0,106,2,HRS-only,1543,1,0.0,0.0,0.0
200,1.0,106,2,CVSS-only,1543,1,0.0,0.0,0.004
200,1.0,106,2,Random,1543,1,0.0,0.0,0.0
200,1.0,106,3,HygienePrio-full,1345,0,0.0,0.0,0.0
200,1.0,106,3,EPSS-only,1345,0,0.0,0.0,0.0
200,1.0,106,3,HRS-only,1345,0,0.0,0.0,0.0
200,1.0,106,3,CVSS-only,1345,0,0.0,0.0,0.0
200,1.0,106,3,Random,1345,0,0.0,0.0,0.0
