cell_K,cell_lambda,driver,scorer,seed,window,n_pairs,n_positives,p_at_50
50,3.0,Random,Random,124,2,1623,178,0.16
50,3.0,Random,HygienePrio-full,124,3,1574,163,0.62
50,3.0,Random,EPSS-only,124,3,1574,163,0.36
50,3.0,Random,HRS-only,124,3,1574,163,0.26
50,3.0,Random,CVSS-only,124,3,1574,163,0.04
50,3.0,Random,Random,124,3,1574,163,0.14
50,3.0,Random,HygienePrio-full,124,4,1527,169,0.58
50,3.0,Random,EPSS-only,124,4,1527,169,0.32
50,3.0,Random,HRS-only,124,4,1527,169,0.26
50,3.0,Random,CVSS-only,124,4,1527,169,0.06
50,3.0,Random,Random,124,4,1527,169,0.04
50,3.0,Random,HygienePrio-full,124,5,1478,171,0.62
50,3.0,Random,EPSS-only,124,5,1478,171,0.38
50,3.0,Random,HRS-only,124,5,1478,171,0.24
50,3.0,Random,CVSS-only,124,5,1478,171,0.06
50,3.0,Random,Random,124,5,1478,171,0.1
50,3.0,Random,HygienePrio-full,124,6,1432,173,0.66
50,3.0,Random,EPSS-only,124,6,1432,173,0.42
50,3.0,Random,HRS-only,124,6,1432,173,0.22
50,3.0,Random,CVSS-only,124,6,1432,173,0.08
50,3.0,Random,Random,124,6,1432,173,0.1
50,3.0,Random,HygienePrio-full,125,1,1741,163,0.58
50,3.0,Random,EPSS-only,125,1,1741,163,0.36
50,3.0,Random,HRS-only,125,1,1741,163,0.28
50,3.0,Random,CVSS-only,125,1,1741,163,0.04
50,3.0,Random,Random,125,1,1741,163,0.08
50,3.0,Random,HygienePrio-full,125,2,1693,165,0.54
50,3.0,Random,EPSS-only,125,2,1693,165,0.36
50,3.0,Random,HRS-only,125,2,1693,165,0.3
50,3.0,Random,CVSS-only,125,2,1693,165,0.06
50,3.0,Random,Random,125,2,1693,165,0.1
50,3.0,Random,HygienePrio-full,125,3,1649,169,0.6
50,3.0,Random,EPSS-only,125,3,1649,169,0.38
50,3.0,Random,HRS-only,125,3,1649,169,0.3
50,3.0,Random,CVSS-only,125,3,1649,169,0.08
50,3.0,Random,Random,125,3,1649,169,0.22
50,3.0,Random,HygienePrio-full,125,4,1602,154,0.6
50,3.0,Random,EPSS-only,125,4,1602,154,0.34
50,3.0,Random,HRS-only,125,4,1602,154,0.3
50,3.0,Random,CVSS-only,125,4,1602,154,0.12
50,3.0,Random,Random,125,4,1602,154,0.06
50,3.0,Random,HygienePrio-full,125,5,1556,159,0.6
50,3.0,Random,EPSS-only,125,5,1556,159,0.3
50,3.0,Random,HRS-only,125,5,1556,159,0.3
50,3.0,Random,CVSS-only,125,5,1556,159,0.12
50,3.0,Random,Random,125,5,1556,159,0.06
50,3.0,Random,HygienePrio-full,125,6,1511,163,0.52
50,3.0,Random,EPSS-only,125,6,1511,163,0.3
50,3.0,Random,HRS-only,125,6,1511,163,0.28
50,3.0,Random,CVSS-only,125,6,1511,163,0.14
50,3.0,Random,Random,125,6,1511,163,0.1
50,3.0,Random,HygienePrio-full,126,1,1706,171,0.6
50,3.0,Random,EPSS-only,126,1,1706,171,0.32
50,3.0,Random,HRS-only,126,1,1706,171,0.28
50,3.0,Random,CVSS-only,126,1,1706,171,0.12
50,3.0,Random,Random,126,1,1706,171,0.08
50,3.0,Random,HygienePrio-full,126,2,1658,171,0.64
50,3.0,Random,EPSS-only,126,2,1658,171,0.34
50,3.0,Random,HRS-only,126,2,1658,171,0.28
50,3.0,Random,CVSS-only,126,2,1658,171,0.14
50,3.0,Random,Random,126,2,1658,171,0.1
50,3.0,Random,HygienePrio-full,126,3,1609,160,0.6
50,3.0,Random,EPSS-only,126,3,1609,160,0.34
50,3.0,Random,HRS-only,126,3,1609,160,0.32
50,3.0,Random,CVSS-only,126,3,1609,160,0.2
50,3.0,Random,Random,126,3,1609,160,0.08
50,3.0,Random,HygienePrio-full,126,4,1559,170,0.56
50,3.0,Random,EPSS-only,126,4,1559,170,0.28
50,3.0,Random,HRS-only,126,4,1559,170,0.34
50,3.0,Random,CVSS-only,126,4,1559,170,0.2
50,3.0,Random,Random,126,4,1559,170,0.1
50,3.0,Random,HygienePrio-full,126,5,1510,165,0.64
50,3.0,Random,EPSS-only,126,5,1510,165,0.28
50,3.0,Random,HRS-only,126,5,1510,165,0.28
50,3.0,Random,CVSS-only,126,5,1510,165,0.14
50,3.0,Random,Random,126,5,1510,165,0.14
50,3.0,Random,HygienePrio-full,126,6,1463,182,0.68
50,3.0,Random,EPSS-only,126,6,1463,182,0.36
50,3.0,Random,HRS-only,126,6,1463,182,0.32
50,3.0,Random,CVSS-only,126,6,1463,182,0.18
50,3.0,Random,Random,126,6,1463,182,0.12
50,3.0,Random,HygienePrio-full,127,1,1747,161,0.52
50,3.0,Random,EPSS-only,127,1,1747,161,0.28
50,3.0,Random,HRS-only,127,1,1747,161,0.32
50,3.0,Random,CVSS-only,127,1,1747,161,0.06
50,3.0,Random,Random,127,1,1747,161,0.14
50,3.0,Random,HygienePrio-full,127,2,1701,163,0.6
50,3.0,Random,EPSS-only,127,2,1701,163,0.3
50,3.0,Random,HRS-only,127,2,1701,163,0.36
50,3.0,Random,CVSS-only,127,2,1701,163,0.1
50,3.0,Random,Random,127,2,1701,163,0.08
50,3.0,Random,HygienePrio-full,127,3,1653,169,0.66
50,3.0,Random,EPSS-only,127,3,1653,169,0.4
50,3.0,Random,HRS-only,127,3,1653,169,0.34
50,3.0,Random,CVSS-only,127,3,1653,169,0.1
50,3.0,Random,Random,127,3,1653,169,0.12
50,3.0,Random,HygienePrio-full,127,4,1609,162,0.68
50,3.0,Random,EPSS-only,127,4,1609,162,0.4
50,3.0,Random,HRS-only,127,4,1609,162,0.36
50,3.0,Random,CVSS-only,127,4,1609,162,0.1
50,3.0,Random,Random,127,4,1609,162,0.14
50,3.0,Random,HygienePrio-full,127,5,1567,161,0.66
50,3.0,Random,EPSS-only,127,5,1567,161,0.36
50,3.0,Random,HRS-only,127,5,1567,161,0.36
50,3.0,Random,CVSS-only,127,5,1567,161,0.12
50,3.0,Random,Random,127,5,1567,161,0.04
50,3.0,Random,HygienePrio-full,127,6,1521,174,0.7
50,3.0,Random,EPSS-only,127,6,1521,174,0.4
50,3.0,Random,HRS-only,127,6,1521,174,0.42
50,3.0,Random,CVSS-only,127,6,1521,174,0.08
50,3.0,Random,Random,127,6,1521,174,0.12
50,3.0,Random,HygienePrio-full,128,1,1752,167,0.72
50,3.0,Random,EPSS-only,128,1,1752,167,0.38
50,3.0,Random,HRS-only,128,1,1752,167,0.2
50,3.0,Random,CVSS-only,128,1,1752,167,0.16
50,3.0,Random,Random,128,1,1752,167,0.08
50,3.0,Random,HygienePrio-full,128,2,1703,167,0.66
50,3.0,Random,EPSS-only,128,2,1703,167,0.34
50,3.0,Random,HRS-only,128,2,1703,167,0.24
50,3.0,Random,CVSS-only,128,2,1703,167,0.12
50,3.0,Random,Random,128,2,1703,167,0.06
50,3.0,Random,HygienePrio-full,128,3,1656,172,0.66
50,3.0,Random,EPSS-only,128,3,1656,172,0.34
50,3.0,Random,HRS-only,128,3,1656,172,0.24
50,3.0,Random,CVSS-only,128,3,1656,172,0.16
50,3.0,Random,Random,128,3,1656,172,0.1
50,3.0,Random,HygienePrio-full,128,4,1608,165,0.58
50,3.0,Random,EPSS-only,128,4,1608,165,0.32
50,3.0,Random,HRS-only,128,4,1608,165,0.24
50,3.0,Random,CVSS-only,128,4,1608,165,0.14
50,3.0,Random,Random,128,4,1608,165,0.24
50,3.0,Random,HygienePrio-full,128,5,1559,169,0.58
50,3.0,Random,EPSS-only,128,5,1559,169,0.26
50,3.0,Random,HRS-only,128,5,1559,169,0.22
50,3.0,Random,CVSS-only,128,5,1559,169,0.14
50,3.0,Random,Random,128,5,1559,169,0.12
50,3.0,Random,HygienePrio-full,128,6,1515,167,0.58
50,3.0,Random,EPSS-only,128,6,1515,167,0.28
50,3.0,Random,HRS-only,128,6,1515,167,0.26
50,3.0,Random,CVSS-only,128,6,1515,167,0.08
50,3.0,Random,Random,128,6,1515,167,0.08
50,3.0,Random,HygienePrio-full,129,1,1790,163,0.58
50,3.0,Random,EPSS-only,129,1,1790,163,0.36
50,3.0,Random,HRS-only,129,1,1790,163,0.22
50,3.0,Random,CVSS-only,129,1,1790,163,0.06
50,3.0,Random,Random,129,1,1790,163,0.16
50,3.0,Random,HygienePrio-full,129,2,1742,162,0.56
50,3.0,Random,EPSS-only,129,2,1742,162,0.32
50,3.0,Random,HRS-only,129,2,1742,162,0.24
50,3.0,Random,CVSS-only,129,2,1742,162,0.06
50,3.0,Random,Random,129,2,1742,162,0.16
50,3.0,Random,HygienePrio-full,129,3,1695,159,0.62
50,3.0,Random,EPSS-only,129,3,1695,159,0.32
50,3.0,Random,HRS-only,129,3,1695,159,0.24
50,3.0,Random,CVSS-only,129,3,1695,159,0.08
50,3.0,Random,Random,129,3,1695,159,0.04
50,3.0,Random,HygienePrio-full,129,4,1647,166,0.58
50,3.0,Random,EPSS-only,129,4,1647,166,0.36
50,3.0,Random,HRS-only,129,4,1647,166,0.32
50,3.0,Random,CVSS-only,129,4,1647,166,0.08
50,3.0,Random,Random,129,4,1647,166,0.08
50,3.0,Random,HygienePrio-full,129,5,1597,178,0.62
50,3.0,Random,EPSS-only,129,5,1597,178,0.38
50,3.0,Random,HRS-only,129,5,1597,178,0.38
50,3.0,Random,CVSS-only,129,5,1597,178,0.08
50,3.0,Random,Random,129,5,1597,178,0.08
50,3.0,Random,HygienePrio-full,129,6,1550,181,0.66
50,3.0,Random,EPSS-only,129,6,1550,181,0.34
50,3.0,Random,HRS-only,129,6,1550,181,0.36
50,3.0,Random,CVSS-only,129,6,1550,181,0.1
50,3.0,Random,Random,129,6,1550,181,0.1
200,3.0,HygienePrio-full,HygienePrio-full,105,1,1722,163,0.62
200,3.0,HygienePrio-full,EPSS-only,105,1,1722,163,0.32
200,3.0,HygienePrio-full,HRS-only,105,1,1722,163,0.24
200,3.0,HygienePrio-full,CVSS-only,105,1,1722,163,0.06
200,3.0,HygienePrio-full,Random,105,1,1722,163,0.04
200,3.0,HygienePrio-full,HygienePrio-full,105,2,1532,86,0.56
200,3.0,HygienePrio-full,EPSS-only,105,2,1532,86,0.14
200,3.0,HygienePrio-full,HRS-only,105,2,1532,86,0.1
200,3.0,HygienePrio-full,CVSS-only,105,2,1532,86,0.06
200,3.0,HygienePrio-full,Random,105,2,1532,86,0.04
200,3.0,HygienePrio-full,HygienePrio-full,105,3,1334,36,0.32
200,3.0,HygienePrio-full,EPSS-only,105,3,1334,36,0.06
200,3.0,HygienePrio-full,HRS-only,105,3,1334,36,0.0
200,3.0,HygienePrio-full,CVSS-only,105,3,1334,36,0.0
200,3.0,HygienePrio-full,Random,105,3,1334,36,0.02
200,3.0,HygienePrio-full,HygienePrio-full,105,4,1138,22,0.26
200,3.0,HygienePrio-full,EPSS-only,105,4,1138,22,0.12
200,3.0,HygienePrio-full,HRS-only,105,4,1138,22,0.0
200,3.0,HygienePrio-full,CVSS-only,105,4,1138,22,0.06
200,3.0,HygienePrio-full,Random,105,4,1138,22,0.04
200,3.0,HygienePrio-full,HygienePrio-full,105,5,943,9,0.18
200,3.0,HygienePrio-full,EPSS-only,105,5,943,9,0.1
200,3.0,HygienePrio-full,HRS-only,105,5,943,9,0.0
200,3.0,HygienePrio-full,CVSS-only,105,5,943,9,0.04
200,3.0,HygienePrio-full,Random,105,5,943,9,0.0
200,3.0,HygienePrio-full,HygienePrio-full,105,6,746,6,0.12
200,3.0,HygienePrio-full,EPSS-only,105,6,746,6,0.12
200,3.0,HygienePrio-full,HRS-only,105,6,746,6,0.02
200,3.0,HygienePrio-full,CVSS-only,105,6,746,6,0.0
200,3.0,HygienePrio-full,Random,105,6,746,6,0.0
200,3.0,HygienePrio-full,HygienePrio-full,106,1,1742,171,0.64
200,3.0,HygienePrio-full,EPSS-only,106,1,1742,171,0.24
200,3.0,HygienePrio-full,HRS-only,106,1,1742,171,0.3
200,3.0,HygienePrio-full,CVSS-only,106,1,1742,171,0.02
200,3.0,HygienePrio-full,Random,106,1,1742,171,0.1
200,3.0,HygienePrio-full,HygienePrio-full,106,2,1544,85,0.52
200,3.0,HygienePrio-full,EPSS-only,106,2,1544,85,0.06
200,3.0,HygienePrio-full,HRS-only,106,2,1544,85,0.06
200,3.0,HygienePrio-full,CVSS-only,106,2,1544,85,0.0
200,3.0,HygienePrio-full,Random,106,2,1544,85,0.06
200,3.0,HygienePrio-full,HygienePrio-full,106,3,1348,38,0.3
200,3.0,HygienePrio-full,EPSS-only,106,3,1348,38,0.06
200,3.0,HygienePrio-full,HRS-only,106,3,1348,38,0.0
200,3.0,HygienePrio-full,CVSS-only,106,3,1348,38,0.0
200,3.0,HygienePrio-full,Random,106,3,1348,38,0.04
200,3.0,HygienePrio-full,HygienePrio-full,106,4,1151,18,0.26
200,3.0,HygienePrio-full,EPSS-only,106,4,1151,18,0.08
200,3.0,HygienePrio-full,HRS-only,106,4,1151,18,0.0
200,3.0,HygienePrio-full,CVSS-only,106,4,1151,18,0.0
200,3.0,HygienePrio-full,Random,106,4,1151,18,0.02
200,3.0,HygienePrio-full,HygienePrio-full,106,5,953,6,0.12
200,3.0,HygienePrio-full,EPSS-only,106,5,953,6,0.08
200,3.0,HygienePrio-full,HRS-only,106,5,953,6,0.0
200,3.0,HygienePrio-full,CVSS-only,106,5,953,6,0.0
200,3.0,HygienePrio-full,Random,106,5,953,6,0.0
200,3.0,HygienePrio-full,HygienePrio-full,106,6,755,2,0.04
200,3.0,HygienePrio-full,EPSS-only,106,6,755,2,0.04
200,3.0,HygienePrio-full,HRS-only,106,6,755,2,0.0
200,3.0,HygienePrio-full,CVSS-only,106,6,755,2,0.0
200,3.0,HygienePrio-full,Random,106,6,755,2,0.0
200,3.0,HygienePrio-full,HygienePrio-full,107,1,1758,172,0.66
200,3.0,HygienePrio-full,EPSS-only,107,1,1758,172,0.3
200,3.0,HygienePrio-full,HRS-only,107,1,1758,172,0.28
200,3.0,HygienePrio-full,CVSS-only,107,1,1758,172,0.2
200,3.0,HygienePrio-full,Random,107,1,1758,172,0.08
200,3.0,HygienePrio-full,HygienePrio-full,107,2,1561,88,0.56
200,3.0,HygienePrio-full,EPSS-only,107,2,1561,88,0.04
200,3.0,HygienePrio-full,HRS-only,107,2,1561,88,0.02
200,3.0,HygienePrio-full,CVSS-only,107,2,1561,88,0.08
200,3.0,HygienePrio-full,Random,107,2,1561,88,0.04
200,3.0,HygienePrio-full,HygienePrio-full,107,3,1363,44,0.32
200,3.0,HygienePrio-full,EPSS-only,107,3,1363,44,0.02
200,3.0,HygienePrio-full,HRS-only,107,3,1363,44,0.0
200,3.0,HygienePrio-full,CVSS-only,107,3,1363,44,0.06
200,3.0,HygienePrio-full,Random,107,3,1363,44,0.04
200,3.0,HygienePrio-full,HygienePrio-full,107,4,1165,22,0.32
200,3.0,HygienePrio-full,EPSS-only,107,4,1165,22,0.08
200,3.0,HygienePrio-full,HRS-only,107,4,1165,22,0.0
200,3.0,HygienePrio-full,CVSS-only,107,4,1165,22,0.0
200,3.0,HygienePrio-full,Random,107,4,1165,22,0.02
200,3.0,HygienePrio-full,HygienePrio-full,107,5,967,7,0.14
200,3.0,HygienePrio-full,EPSS-only,107,5,967,7,0.1
200,3.0,HygienePrio-full,HRS-only,107,5,967,7,0.0
200,3.0,HygienePrio-full,CVSS-only,107,5,967,7,0.0
200,3.0,HygienePrio-full,Random,107,5,967,7,0.04
200,3.0,HygienePrio-full,HygienePrio-full,107,6,769,2,0.04
200,3.0,HygienePrio-full,EPSS-only,107,6,769,2,0.04
200,3.0,HygienePrio-full,HRS-only,107,6,769,2,0.0
200,3.0,HygienePrio-full,CVSS-only,107,6,769,2,0.0
200,3.0,HygienePrio-full,Random,107,6,769,2,0.0
200,3.0,HygienePrio-full,HygienePrio-full,108,1,1725,155,0.5
200,3.0,HygienePrio-full,EPSS-only,108,1,1725,155,0.24
200,3.0,HygienePrio-full,HRS-only,108,1,1725,155,0.36
200,3.0,HygienePrio-full,CVSS-only,108,1,1725,155,0.0
200,3.0,HygienePrio-full,Random,108,1,1725,155,0.04
200,3.0,HygienePrio-full,HygienePrio-full,108,2,1532,88,0.48
200,3.0,HygienePrio-full,EPSS-only,108,2,1532,88,0.0
200,3.0,HygienePrio-full,HRS-only,108,2,1532,88,0.1
200,3.0,HygienePrio-full,CVSS-only,108,2,1532,88,0.08
200,3.0,HygienePrio-full,Random,108,2,1532,88,0.02
200,3.0,HygienePrio-full,HygienePrio-full,108,3,1333,31,0.34
200,3.0,HygienePrio-full,EPSS-only,108,3,1333,31,0.08
200,3.0,HygienePrio-full,HRS-only,108,3,1333,31,0.0
200,3.0,HygienePrio-full,CVSS-only,108,3,1333,31,0.0
200,3.0,HygienePrio-full,Random,108,3,1333,31,0.06
200,3.0,HygienePrio-full,HygienePrio-full,108,4,1134,18,0.14
200,3.0,HygienePrio-full,EPSS-only,108,4,1134,18,0.02
200,3.0,HygienePrio-full,HRS-only,108,4,1134,18,0.0
200,3.0,HygienePrio-full,CVSS-only,108,4,1134,18,0.02
200,3.0,HygienePrio-full,Random,108,4,1134,18,0.0
200,3.0,HygienePrio-full,HygienePrio-full,108,5,937,8,0.14
200,3.0,HygienePrio-full,EPSS-only,108,5,937,8,0.08
200,3.0,HygienePrio-full,HRS-only,108,5,937,8,0.02
200,3.0,HygienePrio-full,CVSS-only,108,5,937,8,0.0
200,3.0,HygienePrio-full,Random,108,5,937,8,0.0
200,3.0,HygienePrio-full,HygienePrio-full,108,6,739,3,0.06
200,3.0,HygienePrio-full,EPSS-only,108,6,739,3,0.06
200,3.0,HygienePrio-full,HRS-only,108,6,739,3,0.0
200,3.0,HygienePrio-full,CVSS-only,108,6,739,3,0.0
200,3.0,HygienePrio-full,Random,108,6,739,3,0.0
200,3.0,HygienePrio-full,HygienePrio-full,109,1,1724,167,0.66
200,3.0,HygienePrio-full,EPSS-only,109,1,1724,167,0.32
200,3.0,HygienePrio-full,HRS-only,109,1,1724,167,0.36
200,3.0,HygienePrio-full,CVSS-only,109,1,1724,167,0.06
200,3.0,HygienePrio-full,Random,109,1,1724,167,0.06
200,3.0,HygienePrio-full,HygienePrio-full,109,2,1525,95,0.5
200,3.0,HygienePrio-full,EPSS-only,109,2,1525,95,0.04
200,3.0,HygienePrio-full,HRS-only,109,2,1525,95,0.08
200,3.0,HygienePrio-full,CVSS-only,109,2,1525,95,0.08
200,3.0,HygienePrio-full,Random,109,2,1525,95,0.12
200,3.0,HygienePrio-full,HygienePrio-full,109,3,1327,48,0.28
200,3.0,HygienePrio-full,EPSS-only,109,3,1327,48,0.04
200,3.0,HygienePrio-full,HRS-only,109,3,1327,48,0.0
200,3.0,HygienePrio-full,CVSS-only,109,3,1327,48,0.0
200,3.0,HygienePrio-full,Random,109,3,1327,48,0.06
200,3.0,HygienePrio-full,HygienePrio-full,109,4,1129,21,0.24
200,3.0,HygienePrio-full,EPSS-only,109,4,1129,21,0.08
200,3.0,HygienePrio-full,HRS-only,109,4,1129,21,0.0
200,3.0,HygienePrio-full,CVSS-only,109,4,1129,21,0.04
200,3.0,HygienePrio-full,Random,109,4,1129,21,0.0
200,3.0,HygienePrio-full,HygienePrio-full,109,5,934,6,0.1
200,3.0,HygienePrio-full,EPSS-only,109,5,934,6,0.1
200,3.0,HygienePrio-full,HRS-only,109,5,934,6,0.0
200,3.0,HygienePrio-full,CVSS-only,109,5,934,6,0.0
200,3.0,HygienePrio-full,Random,109,5,934,6,0.0
200,3.0,HygienePrio-full,HygienePrio-full,109,6,737,1,0.02
200,3.0,HygienePrio-full,EPSS-only,109,6,737,1,0.02
200,3.0,HygienePrio-full,HRS-only,109,6,737,1,0.0
200,3.0,HygienePrio-full,CVSS-only,109,6,737,1,0.0
200,3.0,HygienePrio-full,Random,109,6,737,1,0.0
200,3.0,HygienePrio-full,HygienePrio-full,110,1,1741,172,0.56
200,3.0,HygienePrio-full,EPSS-only,110,1,1741,172,0.26
200,3.0,HygienePrio-full,HRS-only,110,1,1741,172,0.36
200,3.0,HygienePrio-full,CVSS-only,110,1,1741,172,0.1
200,3.0,HygienePrio-full,Random,110,1,1741,172,0.12
200,3.0,HygienePrio-full,HygienePrio-full,110,2,1541,105,0.5
200,3.0,HygienePrio-full,EPSS-only,110,2,1541,105,0.08
200,3.0,HygienePrio-full,HRS-only,110,2,1541,105,0.12
200,3.0,HygienePrio-full,CVSS-only,110,2,1541,105,0.1
200,3.0,HygienePrio-full,Random,110,2,1541,105,0.04
200,3.0,HygienePrio-full,HygienePrio-full,110,3,1342,41,0.36
200,3.0,HygienePrio-full,EPSS-only,110,3,1342,41,0.04
200,3.0,HygienePrio-full,HRS-only,110,3,1342,41,0.0
200,3.0,HygienePrio-full,CVSS-only,110,3,1342,41,0.02
200,3.0,HygienePrio-full,Random,110,3,1342,41,0.06
200,3.0,HygienePrio-full,HygienePrio-full,110,4,1145,23,0.26
200,3.0,HygienePrio-full,EPSS-only,110,4,1145,23,0.02
200,3.0,HygienePrio-full,HRS-only,110,4,1145,23,0.02
200,3.0,HygienePrio-full,CVSS-only,110,4,1145,23,0.0
200,3.0,HygienePrio-full,Random,110,4,1145,23,0.02
200,3.0,HygienePrio-full,HygienePrio-full,110,5,945,4,0.06
200,3.0,HygienePrio-full,EPSS-only,110,5,945,4,0.02
200,3.0,HygienePrio-full,HRS-only,110,5,945,4,0.0
200,3.0,HygienePrio-full,CVSS-only,110,5,945,4,0.0
200,3.0,HygienePrio-full,Random,110,5,945,4,0.0
200,3.0,HygienePrio-full,HygienePrio-full,110,6,746,3,0.06
200,3.0,HygienePrio-full,EPSS-only,110,6,746,3,0.06
200,3.0,HygienePrio-full,HRS-only,110,6,746,3,0.0
200,3.0,HygienePrio-full,CVSS-only,110,6,746,3,0.0
200,3.0,HygienePrio-full,Random,110,6,746,3,0.0
200,3.0,HygienePrio-full,HygienePrio-full,111,1,1694,167,0.58
200,3.0,HygienePrio-full,EPSS-only,111,1,1694,167,0.38
200,3.0,HygienePrio-full,HRS-only,111,1,1694,167,0.32
200,3.0,HygienePrio-full,CVSS-only,111,1,1694,167,0.16
200,3.0,HygienePrio-full,Random,111,1,1694,167,0.08
200,3.0,HygienePrio-full,HygienePrio-full,111,2,1497,78,0.54
200,3.0,HygienePrio-full,EPSS-only,111,2,1497,78,0.1
200,3.0,HygienePrio-full,HRS-only,111,2,1497,78,0.02
200,3.0,HygienePrio-full,CVSS-only,111,2,1497,78,0.06
200,3.0,HygienePrio-full,Random,111,2,1497,78,0.02
200,3.0,HygienePrio-full,HygienePrio-full,111,3,1298,47,0.24
200,3.0,HygienePrio-full,EPSS-only,111,3,1298,47,0.04
200,3.0,HygienePrio-full,HRS-only,111,3,1298,47,0.0
200,3.0,HygienePrio-full,CVSS-only,111,3,1298,47,0.0
200,3.0,HygienePrio-full,Random,111,3,1298,47,0.02
200,3.0,HygienePrio-full,HygienePrio-full,111,4,1104,18,0.28
200,3.0,HygienePrio-full,EPSS-only,111,4,1104,18,0.08
200,3.0,HygienePrio-full,HRS-only,111,4,1104,18,0.02
200,3.0,HygienePrio-full,CVSS-only,111,4,1104,18,0.0
200,3.0,HygienePrio-full,Random,111,4,1104,18,0.0
200,3.0,HygienePrio-full,HygienePrio-full,111,5,909,7,0.14
200,3.0,HygienePrio-full,EPSS-only,111,5,909,7,0.12
200,3.0,HygienePrio-full,HRS-only,111,5,909,7,0.02
200,3.0,HygienePrio-full,CVSS-only,111,5,909,7,0.02
200,3.0,HygienePrio-full,Random,111,5,909,7,0.0
200,3.0,HygienePrio-full,HygienePrio-full,111,6,714,7,0.14
200,3.0,HygienePrio-full,EPSS-only,111,6,714,7,0.14
200,3.0,HygienePrio-full,HRS-only,111,6,714,7,0.02
200,3.0,HygienePrio-full,CVSS-only,111,6,714,7,0.0
200,3.0,HygienePrio-full,Random,111,6,714,7,0.02
200,3.0,HygienePrio-full,HygienePrio-full,112,1,1768,164,0.62
200,3.0,HygienePrio-full,EPSS-only,112,1,1768,164,0.34
200,3.0,HygienePrio-full,HRS-only,112,1,1768,164,0.32
200,3.0,HygienePrio-full,CVSS-only,112,1,1768,164,0.1
200,3.0,HygienePrio-full,Random,112,1,1768,164,0.12
200,3.0,HygienePrio-full,HygienePrio-full,112,2,1571,85,0.54
200,3.0,HygienePrio-full,EPSS-only,112,2,1571,85,0.04
200,3.0,HygienePrio-full,HRS-only,112,2,1571,85,0.12
200,3.0,HygienePrio-full,CVSS-only,112,2,1571,85,0.06
200,3.0,HygienePrio-full,Random,112,2,1571,85,0.08
200,3.0,HygienePrio-full,HygienePrio-full,112,3,1377,39,0.36
200,3.0,HygienePrio-full,EPSS-only,112,3,1377,39,0.04
200,3.0,HygienePrio-full,HRS-only,112,3,1377,39,0.0
200,3.0,HygienePrio-full,CVSS-only,112,3,1377,39,0.02
200,3.0,HygienePrio-full,Random,112,3,1377,39,0.04
200,3.0,HygienePrio-full,HygienePrio-full,112,4,1179,16,0.18
200,3.0,HygienePrio-full,EPSS-only,112,4,1179,16,0.04
200,3.0,HygienePrio-full,HRS-only,112,4,1179,16,0.0
200,3.0,HygienePrio-full,CVSS-only,112,4,1179,16,0.0
200,3.0,HygienePrio-full,Random,112,4,1179,16,0.02
200,3.0,HygienePrio-full,HygienePrio-full,112,5,983,7,0.14
200,3.0,HygienePrio-full,EPSS-only,112,5,983,7,0.1
200,3.0,HygienePrio-full,HRS-only,112,5,983,7,0.0
200,3.0,HygienePrio-full,CVSS-only,112,5,983,7,0.0
200,3.0,HygienePrio-full,Random,112,5,983,7,0.02
200,3.0,HygienePrio-full,HygienePrio-full,112,6,783,5,0.1
200,3.0,HygienePrio-full,EPSS-only,112,6,783,5,0.1
200,3.0,HygienePrio-full,HRS-only,112,6,783,5,0.0
200,3.0,HygienePrio-full,CVSS-only,112,6,783,5,0.0
200,3.0,HygienePrio-full,Random,112,6,783,5,0.0
200,3.0,HygienePrio-full,HygienePrio-full,113,1,1730,173,0.66
200,3.0,HygienePrio-full,EPSS-only,113,1,1730,173,0.34
200,3.0,HygienePrio-full,HRS-only,113,1,1730,173,0.34
200,3.0,HygienePrio-full,CVSS-only,113,1,1730,173,0.12
200,3.0,HygienePrio-full,Random,113,1,1730,173,0.12
200,3.0,HygienePrio-full,HygienePrio-full,113,2,1531,78,0.54
200,3.0,HygienePrio-full,EPSS-only,113,2,1531,78,0.06
200,3.0,HygienePrio-full,HRS-only,113,2,1531,78,0.04
200,3.0,HygienePrio-full,CVSS-only,113,2,1531,78,0.02
200,3.0,HygienePrio-full,Random,113,2,1531,78,0.04
200,3.0,HygienePrio-full,HygienePrio-full,113,3,1334,34,0.3
200,3.0,HygienePrio-full,EPSS-only,113,3,1334,34,0.02
200,3.0,HygienePrio-full,HRS-only,113,3,1334,34,0.0
200,3.0,HygienePrio-full,CVSS-only,113,3,1334,34,0.02
200,3.0,HygienePrio-full,Random,113,3,1334,34,0.04
200,3.0,HygienePrio-full,HygienePrio-full,113,4,1137,19,0.2
200,3.0,HygienePrio-full,EPSS-only,113,4,1137,19,0.02
200,3.0,HygienePrio-full,HRS-only,113,4,1137,19,0.0
200,3.0,HygienePrio-full,CVSS-only,113,4,1137,19,0.02
200,3.0,HygienePrio-full,Random,113,4,1137,19,0.04
200,3.0,HygienePrio-full,HygienePrio-full,113,5,942,7,0.12
200,3.0,HygienePrio-full,EPSS-only,113,5,942,7,0.1
200,3.0,HygienePrio-full,HRS-only,113,5,942,7,0.0
200,3.0,HygienePrio-full,CVSS-only,113,5,942,7,0.0
200,3.0,HygienePrio-full,Random,113,5,942,7,0.0
200,3.0,HygienePrio-full,HygienePrio-full,113,6,746,1,0.02
200,3.0,HygienePrio-full,EPSS-only,113,6,746,1,0.02
